ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556674.906,-1,calibration,1,,0.018263,0.000000,0.002361,-0.001417,0.000180,-0.004755,-0.005991,0.000000,-0.005652,0.003391,-0.000107,0.004786,0.008071,0.100000,0.018263,0.245210,0.042339,0.023458,0.311008,-15,20,0,518,12.0,step
1786556675.006,-1,calibration,1,,0.037872,0.000000,-0.001799,0.001080,0.000189,-0.000357,0.000912,0.000000,0.009459,-0.005676,-0.000154,-0.006195,-0.012024,0.100000,0.037872,0.186383,0.044669,-0.456543,-0.225491,2,-30,0,-376,12.0,step
1786556675.106,-1,calibration,1,,0.021918,0.000000,-0.002822,0.001693,0.000203,0.000400,0.002297,0.000000,-0.001454,0.000872,-0.000147,0.002831,0.003556,0.100000,0.021918,0.234246,0.047597,0.108979,0.390822,6,9,0,651,12.0,step
1786556675.206,-1,calibration,1,,0.043386,0.000000,0.000045,-0.000027,0.000203,-0.001481,-0.001304,0.000000,-0.002906,0.001744,-0.000132,0.002570,0.004182,0.100000,0.043386,0.169842,0.049720,-0.449845,-0.230283,-3,10,0,-384,12.0,step
1786556675.306,-1,calibration,1,,0.030154,0.000000,-0.006554,0.003932,0.000236,0.003071,0.007240,0.000000,-0.001719,0.001031,-0.000124,0.000830,0.001737,0.100000,0.030154,0.209539,0.052340,0.047672,0.309551,18,4,0,516,12.0,step
1786556675.406,-1,calibration,1,,0.042381,0.000000,-0.003343,0.002006,0.000253,-0.000084,0.002174,0.000000,0.003508,-0.002105,-0.000141,-0.002638,-0.004884,0.100000,0.042381,0.172858,0.054500,-0.264851,-0.037493,5,-12,0,-62,12.0,step
1786556675.506,-1,calibration,1,,0.054999,0.000000,0.003197,-0.001918,0.000237,-0.003975,-0.005656,0.000000,0.005890,-0.003534,-0.000171,-0.003012,-0.006717,0.100000,0.054999,0.135003,0.056188,-0.461750,-0.270560,-14,-17,0,-451,12.0,step
1786556675.606,-1,calibration,1,,0.027932,0.000000,-0.006572,0.003943,0.000270,0.003477,0.007690,0.000000,0.002617,-0.001570,-0.000184,0.000157,-0.001597,0.100000,0.027932,0.216205,0.058890,0.372569,0.600000,19,-4,0,1000,12.0,step
1786556675.706,-1,calibration,1,,0.046047,0.000000,-0.000013,0.000008,0.000270,-0.001849,-0.001572,0.000000,0.009514,-0.005708,-0.000231,-0.004044,-0.009984,0.100000,0.046047,0.161860,0.060914,-0.211218,0.011555,-4,-25,0,19,12.0,step
1786556675.806,-1,calibration,1,,0.050489,0.000000,-0.001522,0.000913,0.000277,-0.000204,0.000986,0.000000,0.000747,-0.000448,-0.000235,0.002833,0.002150,0.100000,0.050489,0.148533,0.062770,-0.233349,-0.022046,2,5,0,-37,12.0,step
1786556675.906,-1,calibration,1,,0.063319,0.000000,0.000475,-0.000285,0.000275,-0.001320,-0.001330,0.000000,-0.003910,0.002346,-0.000216,0.004494,0.006625,0.100000,0.063319,0.110043,0.064146,-0.447931,-0.273742,-3,17,0,-456,12.0,step
1786556676.006,-1,calibration,1,,0.057503,0.000000,0.004802,-0.002881,0.000251,-0.003389,-0.006020,0.000000,-0.001197,0.000718,-0.000210,0.001069,0.001577,0.100000,0.057503,0.127490,0.065739,-0.129175,0.064055,-15,4,0,107,12.0,step
1786556676.106,-1,calibration,1,,0.060098,0.000000,0.003660,-0.002196,0.000233,-0.001348,-0.003311,0.000000,0.005015,-0.003009,-0.000235,-0.003086,-0.006329,0.100000,0.060098,0.119705,0.067236,-0.139786,0.047156,-8,-16,0,79,12.0,step
1786556676.206,-1,calibration,1,,0.047240,0.000000,0.003850,-0.002310,0.000213,-0.000923,-0.003020,0.000000,-0.001478,0.000887,-0.000227,0.002044,0.002704,0.100000,0.047240,0.158279,0.069214,0.224719,0.452212,-8,7,0,754,12.0,step
1786556676.306,-1,calibration,1,,0.069763,0.000000,-0.002097,0.001258,0.000224,0.003015,0.004497,0.000000,0.004922,-0.002953,-0.000252,-0.002613,-0.005818,0.100000,0.069763,0.090710,0.070348,-0.405722,-0.244663,11,-15,0,-408,12.0,step
1786556676.406,-1,calibration,1,,0.064808,0.000000,0.001118,-0.000671,0.000218,-0.000121,-0.000573,0.000000,-0.003028,0.001817,-0.000237,0.003202,0.004782,0.100000,0.064808,0.105575,0.071668,-0.124516,0.052727,-1,12,0,88,12.0,step
1786556676.506,-1,calibration,1,,0.056598,0.000000,0.008711,-0.005227,0.000175,-0.004628,-0.009680,0.000000,0.006569,-0.003941,-0.000270,-0.003837,-0.008048,0.100000,0.056598,0.130205,0.073295,0.122334,0.325834,-24,-20,0,543,12.0,step
1786556676.606,-1,calibration,1,,0.053967,0.000000,0.000176,-0.000105,0.000174,0.002344,0.002413,0.000000,-0.007481,0.004488,-0.000232,0.006127,0.010384,0.100000,0.053967,0.138099,0.075022,0.136555,0.349676,6,26,0,583,12.0,step
1786556676.706,-1,calibration,1,,0.077056,0.000000,0.001336,-0.000801,0.000167,0.000711,0.000076,0.000000,-0.000107,0.000064,-0.000232,-0.000748,-0.000915,0.100000,0.077056,0.068833,0.075882,-0.472199,-0.327484,0,-2,0,-546,12.0,step
1786556676.806,-1,calibration,1,,0.082314,0.000000,0.006734,-0.004040,0.000133,-0.002812,-0.006719,0.000000,0.003935,-0.002361,-0.000251,-0.002874,-0.005486,0.100000,0.082314,0.053057,0.076545,-0.409527,-0.279924,-17,-14,0,-467,12.0,step
1786556676.906,-1,calibration,1,,0.075512,0.000000,-0.002344,0.001406,0.000145,0.003759,0.005310,0.000000,-0.005897,0.003538,-0.000222,0.004175,0.007492,0.100000,0.075512,0.073465,0.077464,-0.082451,0.068478,13,19,0,114,12.0,step
1786556677.006,-1,calibration,1,,0.060366,0.000000,0.013786,-0.008271,0.000076,-0.007422,-0.015617,0.000000,0.001525,-0.000915,-0.000229,-0.001948,-0.003093,0.100000,0.060366,0.118902,0.078950,0.314021,0.511873,-39,-8,0,853,12.0,step
1786556677.106,-1,calibration,1,,0.063275,0.000000,0.001593,-0.000956,0.000068,0.002862,0.001975,0.000000,0.006860,-0.004116,-0.000264,-0.004370,-0.008750,0.100000,0.063275,0.110175,0.080327,0.118598,0.309100,5,-22,0,515,12.0,step
1786556677.206,-1,calibration,1,,0.088253,0.000000,0.004389,-0.002633,0.000046,0.000040,-0.002547,0.000000,-0.003340,0.002004,-0.000247,0.003498,0.005255,0.100000,0.088253,0.035242,0.080768,-0.528307,-0.412297,-6,13,0,-687,12.0,step
1786556677.306,-1,calibration,1,,0.096992,0.000000,0.004289,-0.002573,0.000025,0.000084,-0.002464,0.000000,0.001226,-0.000736,-0.000253,-0.000641,-0.001629,0.100000,0.096992,0.009024,0.080880,-0.526725,-0.436821,-6,-4,0,-728,12.0,step
1786556677.406,-1,calibration,1,,0.096569,0.000000,-0.001695,0.001017,0.000033,0.003641,0.004691,0.000000,-0.003737,0.002242,-0.000235,0.002593,0.004600,0.100000,0.096569,0.010292,0.081009,-0.305890,-0.214589,12,12,0,-358,12.0,step
1786556677.506,-1,calibration,1,,0.078419,0.000000,-0.004040,0.002424,0.000054,0.003591,0.006069,0.000000,0.010682,-0.006409,-0.000288,-0.007095,-0.013792,0.100000,0.078419,0.064743,0.081818,0.252073,0.398634,15,-34,0,664,12.0,step
