ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556673.684,-1,calibration,1,,-0.010801,0.000000,-0.005690,0.022761,-0.000955,0.154509,0.176315,0.100000,0.025803,0.173621,0.027967,-0.231710,-0.030123,0.000000,-0.010801,0.008640,0.000000,0.005531,0.014171,441,-75,0,24,12.0,step
1786556673.784,-1,calibration,1,,-0.009788,0.000000,0.005732,-0.022930,-0.001265,-0.243580,-0.267775,0.100000,0.016062,0.196416,0.030233,0.058531,0.285180,0.000000,-0.009788,0.007830,0.000000,0.002913,0.010744,-669,713,0,18,12.0,step
1786556673.884,-1,calibration,1,,0.006969,0.000000,0.001517,-0.006067,-0.001347,-0.022040,-0.029454,0.100000,0.033431,0.155771,0.032031,-0.317136,-0.129335,0.000000,0.006969,-0.005575,0.000000,-0.004955,-0.010530,-74,-323,0,-18,12.0,step
1786556673.984,-1,calibration,1,,-0.011516,0.000000,0.000419,-0.001676,-0.001369,0.019095,0.016049,0.100000,0.024565,0.176518,0.034067,-0.010477,0.200108,0.000000,-0.011516,0.009213,0.000000,0.004421,0.013634,40,500,0,23,12.0,step
1786556674.084,-1,calibration,1,,0.007233,0.000000,0.003226,-0.012904,-0.001543,-0.071178,-0.085625,0.100000,0.025244,0.174929,0.036086,-0.020059,0.190955,0.000000,0.007233,-0.005787,0.000000,-0.004847,-0.010634,-214,477,0,-18,12.0,step
1786556674.184,-1,calibration,1,,-0.008399,0.000000,-0.003492,0.013969,-0.001355,0.155080,0.167694,0.100000,0.028636,0.166993,0.038012,-0.080814,0.124191,0.000000,-0.008399,0.006719,0.000000,0.003344,0.010063,419,310,0,17,12.0,step
1786556674.284,-1,calibration,1,,0.001300,0.000000,-0.000276,0.001103,-0.001340,-0.001652,-0.001889,0.100000,0.036076,0.149583,0.039738,-0.199372,-0.010051,0.000000,0.001300,-0.001040,0.000000,-0.001873,-0.002912,-5,-25,0,-5,12.0,step
1786556674.384,-1,calibration,1,,0.011544,0.000000,0.006266,-0.025064,-0.001678,-0.193579,-0.220322,0.100000,0.040565,0.139079,0.041343,-0.210661,-0.030239,0.000000,0.011544,-0.009235,0.000000,-0.005221,-0.014457,-551,-76,0,-24,12.0,step
1786556674.484,-1,calibration,1,,-0.017565,0.000000,-0.003660,0.014638,-0.001481,0.176063,0.189221,0.100000,0.039279,0.142088,0.042983,-0.100318,0.084752,0.000000,-0.017565,0.014052,0.000000,0.008511,0.022563,473,212,0,38,12.0,step
1786556674.584,-1,calibration,1,,-0.001871,0.000000,0.002886,-0.011544,-0.001636,-0.087060,-0.100240,0.100000,0.048150,0.121328,0.044383,-0.240104,-0.074393,0.000000,-0.001871,0.001497,0.000000,-0.001171,0.000325,-251,-186,0,1,12.0,step
1786556674.684,-1,calibration,1,,0.000263,0.000000,0.001291,-0.005165,-0.001706,-0.005288,-0.012158,0.100000,0.041208,0.137573,0.045970,-0.003278,0.180265,0.000000,0.000263,-0.000210,0.000000,-0.001556,-0.001766,-30,451,0,-3,12.0,step
1786556674.784,-1,calibration,1,,0.010916,0.000000,0.003197,-0.012787,-0.001879,-0.059275,-0.073941,0.100000,0.038453,0.144019,0.047632,0.053900,0.245551,0.000000,0.010916,-0.008733,0.000000,-0.005195,-0.013928,-185,614,0,-23,12.0,step
1786556674.884,-1,calibration,1,,0.003249,0.000000,0.007386,-0.029542,-0.002278,-0.158882,-0.190702,0.100000,0.043199,0.132914,0.049165,-0.063907,0.118172,0.000000,0.003249,-0.002599,0.000000,-0.000050,-0.002649,-477,295,0,-4,12.0,step
